elapsed_band_index,elapsed_band,u_shape_phase,calendar_band_index,calendar_band,event_number_cat,org_size,org_size_score,org_size_unknown,employee_size,turnover_size,sector_proxy,entity_kind_group,prior_records_band,events,exposure_days
4,>1460,long_term,3,2024-2026,1,SMALL,1.0,0,small,unknown,industrial,organisation,100k+,0,947
4,>1460,long_term,3,2024-2026,1,SMALL,1.0,0,small,unknown,other,organisation,10k-100k,0,641
4,>1460,long_term,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,100k+,0,4620
4,>1460,long_term,3,2024-2026,1,SMALL,1.0,0,small,unknown,technology,organisation,10k-100k,0,83
4,>1460,long_term,3,2024-2026,1,SMALL,1.0,0,unknown,unknown,technology,organisation,<1k,0,771
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,education,other_or_unknown,unknown,0,766
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,100k+,0,947
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,10k-100k,0,582
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,finance,organisation,<1k,0,582
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,100k+,0,66
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,10k-100k,0,508
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,health,organisation,unknown,0,574
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,media,organisation,100k+,0,752
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,other,organisation,unknown,0,914
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,100k+,0,1399
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,organisation,1k-10k,0,946
4,>1460,long_term,3,2024-2026,1,UNKNOWN,2.8546875,1,unknown,unknown,technology,other_or_unknown,100k+,0,1612
4,>1460,long_term,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,finance,organisation,10k-100k,1,32
4,>1460,long_term,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,government_body,unknown,1,274
4,>1460,long_term,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,organisation,1k-10k,0,540
4,>1460,long_term,3,2024-2026,2,HUGE,4.0,0,very_large,unknown,government,organisation,<1k,0,127
4,>1460,long_term,3,2024-2026,2,LARGE,3.0,0,unknown,unknown,education,organisation,1k-10k,0,248
4,>1460,long_term,3,2024-2026,2,LARGE,3.0,0,very_large,unknown,government,organisation,unknown,0,865
4,>1460,long_term,3,2024-2026,2,MEDIUM,2.0,0,small,unknown,technology,organisation,unknown,0,917
4,>1460,long_term,3,2024-2026,3+,LARGE,3.0,0,very_large,unknown,education,organisation,unknown,0,97
